"Algorithm","Hash","Path"
"SHA1","4855B079D95064B099306FF7F0B579462B3F86E1","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\Ft_004.bin"
"SHA1","53EB4CE6254A9E24A9067EB0A5311BC747BA0BC0","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\Ft_005.bin"
"SHA1","17C1BCCF4B41D630E185AF58977E030F43D6EACE","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\Ft_006.bin"
"SHA1","B5D9C68AD2765D390BC4FC26D488FB816886A579","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_ARE.bin"
"SHA1","16CE51C87834404E617FB5D9DD55F062AA72C957","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_CAT.bin"
"SHA1","F9F4833355D776B377DB5ADB62D16EAE24975160","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_CEN.bin"
"SHA1","98DBE2F21C3CF4762A7ECF01EEF0DE614C2E3B4F","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_CHI.bin"
"SHA1","801337727AE0E431CF991FF052B46401E9AB7197","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_DAI.bin"
"SHA1","663DA47AFBC663548BFAC8B838E3390F55AE6EAF","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_DRE.bin"
"SHA1","A88E8F88078FD42F7198BD6F3BECBD0C798D5541","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_GAME.bin"
"SHA1","6AC1C0EB109803028E1C4F259FC539FEEB6D079B","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_game2.bin"
"SHA1","70C4C7A50836333E8C72EADCE5FBC024776F3624","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_LIB.bin"
"SHA1","7674DE58CB7B267200FD9D07638FC4086F16466A","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_MAD.bin"
"SHA1","DB60E9CAC13ED6BCF93B0D7B1625EE2D0DC1B0BD","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_map.bin"
"SHA1","898BC0FC322F960E20C909073606BAA85AE8175E","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_NO0.bin"
"SHA1","5BA383AFFBAEF50C151C79307AD0A082D0357324","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_NO1.bin"
"SHA1","82032D57A874AE58A39D94D5C469895777738AF6","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_NO2.bin"
"SHA1","7CA2A473E87FBB7E5C18E72EA0C136C0E7B364F5","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_no3.bin"
"SHA1","C431358A44BD7808CF5CD0D8543DDD732250BE95","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_NO4.bin"
"SHA1","7CA2A473E87FBB7E5C18E72EA0C136C0E7B364F5","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_NP3.bin"
"SHA1","89C5E97CB917121255D3A1A810C1D8AE098EBF8B","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_NZ0.bin"
"SHA1","F4527CDB3825A3BE28C0F841523EDF97EFE2E89F","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_NZ1.bin"
"SHA1","2F189F975FE66730FD59D6D0752CB5E045F5C963","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_PROLO0.bin"
"SHA1","C8490E80A2B9FAB586E6C56A5679019BE605092F","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_PROLO1.bin"
